,ministry,slotId,startDtTm,endDtTm,blockDate
1385,TNNAS,4073021-204920043,2023-06-19 16:00:00+00:00,2023-06-19 17:00:00+00:00,2023-06-19
1386,TNNAS,4266167-267537887,2023-07-05 14:00:00+00:00,2023-07-05 16:00:00+00:00,2023-07-05
1387,TNNAS,4267863-268492387,2023-07-05 12:30:00+00:00,2023-07-05 16:00:00+00:00,2023-07-05
1388,TNNAS,4263848-266479866,2023-07-03 08:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03
1389,TNNAS,4073021-204920045,2023-06-19 06:30:00+00:00,2023-06-19 08:00:00+00:00,2023-06-19
1390,TNNAS,4073021-214109122,2023-06-19 08:00:00+00:00,2023-06-19 16:00:00+00:00,2023-06-19
1391,TNNAS,4265779-267500383,2023-07-03 07:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03
1392,TNNAS,4073021-214109122,2023-06-19 08:00:00+00:00,2023-06-19 16:00:00+00:00,2023-06-19
1393,TNNAS,4073021-204920043,2023-06-19 16:00:00+00:00,2023-06-19 17:00:00+00:00,2023-06-19
1394,TNNAS,4073021-204920045,2023-06-19 16:00:00+00:00,2023-06-19 17:00:00+00:00,2023-06-19
1472,TNNAS,4203893-243487575,2023-06-15 07:30:00+00:00,2023-06-15 17:00:00+00:00,2023-06-15
1473,TNNAS,4261701-265423363,2023-07-04 07:30:00+00:00,2023-07-04 17:00:00+00:00,2023-07-04
1474,TNNAS,4201537-242296271,2023-07-04 07:30:00+00:00,2023-07-04 17:00:00+00:00,2023-07-04
1475,TNNAS,4211614-246010828,2023-07-04 08:30:00+00:00,2023-07-04 17:00:00+00:00,2023-07-04
1476,TNNAS,4231590-253009491,2023-07-03 07:30:00+00:00,2023-07-03 17:00:00+00:00,2023-07-03
1477,TNNAS,4201696-242434298,2023-07-04 07:30:00+00:00,2023-07-04 17:00:00+00:00,2023-07-04
1478,TNNAS,4169435-229603325,2023-07-28 08:00:00+00:00,2023-07-28 16:00:00+00:00,2023-07-28
1479,TNNAS,4261563-264368937,2023-07-04 07:30:00+00:00,2023-07-04 17:00:00+00:00,2023-07-04
1480,TNNAS,4203893-243487575,2023-09-07 07:30:00+00:00,2023-09-07 17:00:00+00:00,2023-09-07
1481,TNNAS,4203893-243487575,2023-10-05 07:30:00+00:00,2023-10-05 17:00:00+00:00,2023-10-05
1482,TNNAS,4201551-242297664,2023-10-06 07:30:00+00:00,2023-10-06 17:00:00+00:00,2023-10-06
1519,TNNAS,4270615-271080482,2023-06-15 07:00:00+00:00,2023-06-15 16:00:00+00:00,2023-06-15
1520,TNNAS,4265982-267532201,2023-06-22 07:00:00+00:00,2023-06-22 17:00:00+00:00,2023-06-22
1521,TNNAS,4265982-267532201,2023-06-22 07:00:00+00:00,2023-06-22 17:00:00+00:00,2023-06-22
1522,TNNAS,4270618-271080751,2023-06-15 08:00:00+00:00,2023-06-15 16:00:00+00:00,2023-06-15
1523,TNNAS,4266122-267536323,2023-06-22 08:00:00+00:00,2023-06-22 17:00:00+00:00,2023-06-22
1524,TNNAS,4268221-269075707,2023-07-03 12:00:00+00:00,2023-07-03 15:30:00+00:00,2023-07-03
1525,TNNAS,4268270-269099380,2023-07-11 07:30:00+00:00,2023-07-11 15:30:00+00:00,2023-07-11
1526,TNNAS,4268270-269099380,2023-07-11 07:30:00+00:00,2023-07-11 15:30:00+00:00,2023-07-11
1527,TNNAS,4268221-269075707,2023-07-03 12:00:00+00:00,2023-07-03 15:30:00+00:00,2023-07-03
1528,TNNAS,4268270-269099380,2023-07-11 07:30:00+00:00,2023-07-11 15:30:00+00:00,2023-07-11
1559,TNNAS,4268637-269356234,2023-07-18 07:15:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
1560,TNNAS,4268637-269356234,2023-07-11 07:15:00+00:00,2023-07-11 15:00:00+00:00,2023-07-11
1561,TNNAS,4268659-269388374,2023-07-11 07:15:00+00:00,2023-07-11 15:00:00+00:00,2023-07-11
1563,TNNAS,4268659-269388374,2023-07-18 07:15:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
1565,TNNAS,4199476-241250641,2023-07-26 08:00:00+00:00,2023-07-26 15:00:00+00:00,2023-07-26
1587,TNNAS,4199476-241250641,2023-07-26 08:00:00+00:00,2023-07-26 15:00:00+00:00,2023-07-26
1597,TNNAS,4267632-268144045,2023-06-26 07:00:00+00:00,2023-06-26 12:00:00+00:00,2023-06-26
1598,TNNAS,4199476-241250641,2023-07-26 08:00:00+00:00,2023-07-26 15:00:00+00:00,2023-07-26
1599,TNNAS,4266251-267700004,2023-06-26 08:30:00+00:00,2023-06-26 12:30:00+00:00,2023-06-26
1635,TNNAS,4270176-270543684,2023-07-27 07:30:00+00:00,2023-07-27 09:30:00+00:00,2023-07-27
1636,TNNAS,4274278-273927873,2023-08-23 08:00:00+00:00,2023-08-23 12:00:00+00:00,2023-08-23
1637,TNNAS,4274262-273927166,2023-06-28 07:00:00+00:00,2023-06-28 12:00:00+00:00,2023-06-28
1638,TNNAS,4274278-273927873,2023-06-28 08:00:00+00:00,2023-06-28 12:00:00+00:00,2023-06-28
1639,TNNAS,4274183-273898593,2023-07-10 07:00:00+00:00,2023-07-10 12:00:00+00:00,2023-07-10
1640,TNNAS,4274278-273927873,2023-07-12 08:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12
1641,TNNAS,4274190-273899809,2023-08-21 08:00:00+00:00,2023-08-21 12:30:00+00:00,2023-08-21
1642,TNNAS,4274183-273898593,2023-06-26 07:00:00+00:00,2023-06-26 12:00:00+00:00,2023-06-26
1643,TNNAS,4274262-273927166,2023-07-12 07:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12
1644,TNNAS,4274262-273927166,2023-08-23 07:00:00+00:00,2023-08-23 12:00:00+00:00,2023-08-23
1645,TNNAS,4274190-273899809,2023-06-26 08:00:00+00:00,2023-06-26 12:30:00+00:00,2023-06-26
1646,TNNAS,4274190-273899809,2023-07-10 08:00:00+00:00,2023-07-10 12:30:00+00:00,2023-07-10
1647,TNNAS,4274183-273898593,2023-08-21 07:00:00+00:00,2023-08-21 12:00:00+00:00,2023-08-21
1705,TNNAS,4263873-266549361,2023-07-03 07:30:00+00:00,2023-07-03 12:00:00+00:00,2023-07-03
1706,TNNAS,4199476-241250641,2023-06-28 08:00:00+00:00,2023-06-28 15:00:00+00:00,2023-06-28
1707,TNNAS,4268933-269463692,2023-08-23 08:00:00+00:00,2023-08-23 15:00:00+00:00,2023-08-23
1708,TNNAS,4199476-241250641,2023-06-28 08:00:00+00:00,2023-06-28 15:00:00+00:00,2023-06-28
1709,TNNAS,4268933-269463692,2023-08-23 08:00:00+00:00,2023-08-23 15:00:00+00:00,2023-08-23
1710,TNNAS,4270889-271215850,2023-06-28 08:00:00+00:00,2023-06-28 13:00:00+00:00,2023-06-28
1711,TNNAS,4199476-241250641,2023-06-28 08:00:00+00:00,2023-06-28 15:00:00+00:00,2023-06-28
1712,TNNAS,4199476-241250641,2023-06-28 08:00:00+00:00,2023-06-28 15:00:00+00:00,2023-06-28
1713,TNNAS,4270889-271215850,2023-06-28 08:00:00+00:00,2023-06-28 13:00:00+00:00,2023-06-28
1714,TNNAS,4199476-241250641,2023-06-28 08:00:00+00:00,2023-06-28 15:00:00+00:00,2023-06-28
1715,TNNAS,4270889-271215850,2023-06-28 08:00:00+00:00,2023-06-28 13:00:00+00:00,2023-06-28
1716,TNNAS,4274284-273929113,2023-06-21 08:30:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21
1717,TNNAS,4274284-273929113,2023-07-19 08:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
1718,TNNAS,4274284-273929113,2023-06-21 08:30:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21
1719,TNNAS,4263657-266109145,2023-07-03 08:00:00+00:00,2023-07-03 13:00:00+00:00,2023-07-03
1720,TNNAS,4274268-273927756,2023-06-21 07:30:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21
1721,TNNAS,4169435-229603325,2023-06-23 08:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-23
1722,TNNAS,4169435-229603325,2023-06-23 08:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-23
1723,TNNAS,4274268-273927756,2023-07-19 07:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
1724,TNNAS,4169435-229603325,2023-06-23 08:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-23
1725,TNNAS,4266340-267702240,2023-07-03 07:00:00+00:00,2023-07-03 12:00:00+00:00,2023-07-03
1726,TNNAS,4274268-273927756,2023-07-19 07:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
1727,TNNAS,4274268-273927756,2023-07-19 07:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
1728,TNNAS,4274268-273927756,2023-06-21 07:30:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21
1729,TNNAS,4274268-273927756,2023-06-21 07:30:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21
1730,TNNAS,4274284-273929113,2023-07-19 08:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
1731,TNNAS,4266340-267702240,2023-07-03 07:00:00+00:00,2023-07-03 12:00:00+00:00,2023-07-03
1873,TNNAS,4269947-270434014,2023-07-12 08:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12
1874,TNNAS,4269947-270434014,2023-07-12 08:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12
1875,TNNAS,4267704-268274867,2023-06-26 07:30:00+00:00,2023-06-26 16:00:00+00:00,2023-06-26
1876,TNNAS,4265681-267468821,2023-06-26 08:30:00+00:00,2023-06-26 16:00:00+00:00,2023-06-26
1877,TNNAS,4265681-267468821,2023-06-26 08:30:00+00:00,2023-06-26 16:00:00+00:00,2023-06-26
1950,TNNAS,4263718-266190323,2023-07-03 07:15:00+00:00,2023-07-03 17:00:00+00:00,2023-07-03
1951,TNNAS,4268903-269462245,2023-07-05 07:15:00+00:00,2023-07-05 15:00:00+00:00,2023-07-05
1952,TNNAS,4268913-269462835,2023-07-05 07:15:00+00:00,2023-07-05 15:00:00+00:00,2023-07-05
1953,TNNAS,4269726-270093924,2023-06-22 12:30:00+00:00,2023-06-22 17:00:00+00:00,2023-06-22
1954,TNNAS,4269040-269471750,2023-07-07 07:15:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07
1955,TNNAS,4269050-269472146,2023-07-07 07:15:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07
1956,TNNAS,4268115-269002050,2023-07-14 07:30:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14
1957,TNNAS,4263693-266182068,2023-07-03 07:15:00+00:00,2023-07-03 15:00:00+00:00,2023-07-03
1958,TNNAS,4270586-271059530,2023-06-23 07:30:00+00:00,2023-06-23 12:00:00+00:00,2023-06-23
1959,TNNAS,4263693-266182068,2023-07-03 07:15:00+00:00,2023-07-03 15:00:00+00:00,2023-07-03
1960,TNNAS,4268115-269002050,2023-07-14 07:30:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14
1961,TNNAS,4268095-269001463,2023-07-14 07:30:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14
1962,TNNAS,4249587-260151168,2023-07-05 07:30:00+00:00,2023-07-05 10:00:00+00:00,2023-07-05
1963,TNNAS,4268115-269002050,2023-07-14 07:30:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14
1964,TNNAS,4268115-269002050,2023-07-14 07:30:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14
1980,TNNAS,4274309-273932616,2023-07-27 07:30:00+00:00,2023-07-27 13:00:00+00:00,2023-07-27
1981,TNNAS,4263873-266549361,2023-08-07 07:30:00+00:00,2023-08-07 12:00:00+00:00,2023-08-07
1982,TNNAS,4263873-266549361,2023-07-31 07:30:00+00:00,2023-07-31 12:00:00+00:00,2023-07-31
2147,TNNAS,4073021-204920043,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2149,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2150,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2166,TNNAS,4268073-268999643,2023-06-21 13:00:00+00:00,2023-06-21 15:00:00+00:00,2023-06-21
2167,TNNAS,4073021-204920043,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2169,TNNAS,4073021-204920045,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2170,TNNAS,4073021-204920045,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2171,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2172,TNNAS,4073021-204920043,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2173,TNNAS,4073021-204920043,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2174,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2175,TNNAS,4073021-204920045,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2177,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2178,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2179,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2198,TNNAS,4073021-204920045,2023-07-24 16:00:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
2199,TNNAS,4073021-204920043,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2200,TNNAS,4073021-204920045,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2201,TNNAS,4073021-204920043,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2202,TNNAS,4073021-204920045,2023-07-24 06:30:00+00:00,2023-07-24 08:00:00+00:00,2023-07-24
2203,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2204,TNNAS,4077049-205464459,2023-09-25 07:30:00+00:00,2023-09-25 15:00:00+00:00,2023-09-25
2205,TNNAS,4073021-214109122,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
2206,TNNAS,4249604-260195553,2023-09-25 07:30:00+00:00,2023-09-25 12:00:00+00:00,2023-09-25
2207,TNNAS,4249604-260195553,2023-09-25 07:30:00+00:00,2023-09-25 12:00:00+00:00,2023-09-25
2208,TNNAS,4231600-253010864,2023-11-23 07:30:00+00:00,2023-11-23 17:00:00+00:00,2023-11-23
2209,TNNAS,4201647-242304491,2023-12-25 07:30:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25
2210,TNNAS,4231565-253006827,2023-12-25 07:30:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25
2211,TNNAS,4201621-242303115,2023-08-04 12:00:00+00:00,2023-08-04 17:00:00+00:00,2023-08-04
2212,TNNAS,4201578-242299484,2023-06-30 07:30:00+00:00,2023-06-30 17:00:00+00:00,2023-06-30
2213,TNNAS,4201716-242436671,2023-06-28 08:00:00+00:00,2023-06-28 17:00:00+00:00,2023-06-28
2214,TNNAS,4259581-263886624,2023-06-30 08:30:00+00:00,2023-06-30 17:00:00+00:00,2023-06-30
2215,TNNAS,4201696-242434298,2023-09-19 07:30:00+00:00,2023-09-19 17:00:00+00:00,2023-09-19
2216,TNNAS,4261563-264368937,2023-09-19 07:30:00+00:00,2023-09-19 17:00:00+00:00,2023-09-19
2217,TNNAS,4201537-242296271,2023-09-19 07:30:00+00:00,2023-09-19 17:00:00+00:00,2023-09-19
2218,TNNAS,4231580-253008021,2023-08-03 07:30:00+00:00,2023-08-03 17:00:00+00:00,2023-08-03
2219,TNNAS,4259576-263886158,2023-12-25 08:30:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25
2220,TNNAS,4231590-253009491,2023-12-25 07:30:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25
2221,TNNAS,4201703-242435021,2023-12-25 07:30:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25
2222,TNNAS,4259612-263916837,2023-06-28 08:30:00+00:00,2023-06-28 17:00:00+00:00,2023-06-28
2223,TNNAS,4231565-253006827,2023-07-31 07:30:00+00:00,2023-07-31 17:00:00+00:00,2023-07-31
2224,TNNAS,4231585-253008646,2023-08-04 07:30:00+00:00,2023-08-04 17:00:00+00:00,2023-08-04
2225,TNNAS,4201612-242302199,2023-08-03 12:00:00+00:00,2023-08-03 17:00:00+00:00,2023-08-03
2226,TNNAS,4231575-253007675,2023-08-02 07:30:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02
2227,TNNAS,4201630-242304031,2023-08-02 12:00:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02
2228,TNNAS,4261701-265423363,2023-09-19 07:30:00+00:00,2023-09-19 17:00:00+00:00,2023-09-19
2229,TNNAS,4261578-264373386,2023-11-23 07:30:00+00:00,2023-11-23 12:00:00+00:00,2023-11-23
2230,TNNAS,4231580-253008021,2023-11-23 07:30:00+00:00,2023-11-23 17:00:00+00:00,2023-11-23
2231,TNNAS,4211614-246010828,2023-09-19 08:30:00+00:00,2023-09-19 17:00:00+00:00,2023-09-19
2232,TNNAS,4201612-242302199,2023-11-23 12:00:00+00:00,2023-11-23 17:00:00+00:00,2023-11-23
2313,TNNAS,4169435-229603325,2023-07-21 08:00:00+00:00,2023-07-21 16:00:00+00:00,2023-07-21
2314,TNNAS,4169435-229603325,2023-07-21 08:00:00+00:00,2023-07-21 16:00:00+00:00,2023-07-21
2315,TNNAS,4169435-229603325,2023-07-21 08:00:00+00:00,2023-07-21 16:00:00+00:00,2023-07-21
2316,TNNAS,4270304-270550961,2023-06-23 07:30:00+00:00,2023-06-23 17:00:00+00:00,2023-06-23
2333,TNNAS,4169435-229603325,2023-07-21 08:00:00+00:00,2023-07-21 16:00:00+00:00,2023-07-21
2334,TNNAS,4169435-229603325,2023-07-21 08:00:00+00:00,2023-07-21 16:00:00+00:00,2023-07-21
2452,TNNAS,4169435-229603325,2023-08-18 08:00:00+00:00,2023-08-18 16:00:00+00:00,2023-08-18
2453,TNNAS,4273822-273195963,2023-07-13 07:30:00+00:00,2023-07-13 17:00:00+00:00,2023-07-13
2454,TNNAS,4169435-229603325,2023-08-18 08:00:00+00:00,2023-08-18 16:00:00+00:00,2023-08-18
2455,TNNAS,4169435-229603325,2023-08-18 08:00:00+00:00,2023-08-18 16:00:00+00:00,2023-08-18
2456,TNNAS,4270171-270543401,2023-07-06 07:30:00+00:00,2023-07-06 17:00:00+00:00,2023-07-06
2457,TNNAS,4270586-271059530,2023-07-28 07:30:00+00:00,2023-07-28 12:00:00+00:00,2023-07-28
2458,TNNAS,4270171-270543401,2023-07-06 07:30:00+00:00,2023-07-06 17:00:00+00:00,2023-07-06
2459,TNNAS,4273738-273176888,2023-07-11 12:00:00+00:00,2023-07-11 17:00:00+00:00,2023-07-11
2460,TNNAS,4273822-273195963,2023-07-06 07:30:00+00:00,2023-07-06 17:00:00+00:00,2023-07-06
2461,TNNAS,4270171-270543401,2023-07-06 07:30:00+00:00,2023-07-06 17:00:00+00:00,2023-07-06
2547,TNNAS,4169435-229603325,2023-07-07 08:00:00+00:00,2023-07-07 16:00:00+00:00,2023-07-07
2894,TNNAS,4169435-229603325,2023-06-30 08:00:00+00:00,2023-06-30 16:00:00+00:00,2023-06-30
2895,TNNAS,4271103-271342322,2023-07-03 07:30:00+00:00,2023-07-03 15:30:00+00:00,2023-07-03
2896,TNNAS,4271103-271342322,2023-07-03 07:30:00+00:00,2023-07-03 15:30:00+00:00,2023-07-03
2897,TNNAS,4271103-271342322,2023-07-03 07:30:00+00:00,2023-07-03 15:30:00+00:00,2023-07-03
2898,TNNAS,4270176-270543684,2023-07-13 07:30:00+00:00,2023-07-13 09:30:00+00:00,2023-07-13
2943,TNNAS,4263873-266549361,2023-07-17 07:30:00+00:00,2023-07-17 12:00:00+00:00,2023-07-17
2944,TNNAS,4073021-204920043,2023-07-03 16:00:00+00:00,2023-07-03 17:00:00+00:00,2023-07-03
2945,TNNAS,4073021-204920043,2023-07-03 06:30:00+00:00,2023-07-03 08:00:00+00:00,2023-07-03
2946,TNNAS,4073021-204920045,2023-07-03 16:00:00+00:00,2023-07-03 17:00:00+00:00,2023-07-03
2947,TNNAS,4073021-204920045,2023-07-03 06:30:00+00:00,2023-07-03 08:00:00+00:00,2023-07-03
2948,TNNAS,4073021-214109122,2023-07-03 08:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03
2949,TNNAS,4073021-214109122,2023-07-03 08:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03
2950,TNNAS,4073021-214109122,2023-07-03 08:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03
3050,TNNAS,4273909-273418365,2023-08-02 08:00:00+00:00,2023-08-02 12:30:00+00:00,2023-08-02
3051,TNNAS,4270281-270550555,2023-07-28 07:30:00+00:00,2023-07-28 15:00:00+00:00,2023-07-28
3052,TNNAS,4273916-273418584,2023-08-02 07:00:00+00:00,2023-08-02 12:00:00+00:00,2023-08-02
3160,TNNAS,4265779-267500383,2023-07-24 07:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
3161,TNNAS,4268073-268999643,2023-07-05 13:00:00+00:00,2023-07-05 15:00:00+00:00,2023-07-05
3162,TNNAS,4239568-256450963,2023-08-04 07:00:00+00:00,2023-08-04 13:00:00+00:00,2023-08-04
3163,TNNAS,4265779-267500383,2023-07-24 07:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
3164,TNNAS,4268073-268999643,2023-07-05 13:00:00+00:00,2023-07-05 15:00:00+00:00,2023-07-05
3165,TNNAS,4239563-256449681,2023-08-04 07:00:00+00:00,2023-08-04 13:00:00+00:00,2023-08-04
3166,TNNAS,4265857-267526687,2023-07-26 08:00:00+00:00,2023-07-26 16:00:00+00:00,2023-07-26
3167,TNNAS,4265923-267529293,2023-07-26 07:00:00+00:00,2023-07-26 15:00:00+00:00,2023-07-26
3168,TNNAS,4268270-269099380,2023-07-25 07:30:00+00:00,2023-07-25 15:30:00+00:00,2023-07-25
3169,TNNAS,4268270-269099380,2023-07-25 07:30:00+00:00,2023-07-25 15:30:00+00:00,2023-07-25
3170,TNNAS,4265779-267500383,2023-07-24 07:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
3171,TNNAS,4263848-266479866,2023-07-24 08:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24
3172,TNNAS,4274232-273916645,2023-08-15 07:00:00+00:00,2023-08-15 15:00:00+00:00,2023-08-15
3173,TNNAS,4255750-262887359,2023-09-14 07:15:00+00:00,2023-09-14 15:00:00+00:00,2023-09-14
3174,TNNAS,4270581-271048061,2023-08-04 07:30:00+00:00,2023-08-04 12:00:00+00:00,2023-08-04
3175,TNNAS,4270581-271048061,2023-08-04 07:30:00+00:00,2023-08-04 12:00:00+00:00,2023-08-04
3176,TNNAS,4270304-270550961,2023-07-28 07:30:00+00:00,2023-07-28 17:00:00+00:00,2023-07-28
3177,TNNAS,4270581-271048061,2023-08-04 07:30:00+00:00,2023-08-04 12:00:00+00:00,2023-08-04
3178,TNNAS,4274232-273916645,2023-08-01 07:00:00+00:00,2023-08-01 15:00:00+00:00,2023-08-01
3240,TNNAS,4269921-270432773,2023-08-02 07:30:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02
3241,TNNAS,4269921-270432773,2023-08-02 07:30:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02
3242,TNNAS,4269921-270432773,2023-08-02 07:30:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02
3703,TNNAS,4268270-269099380,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3704,TNNAS,4274215-273912722,2023-07-31 07:30:00+00:00,2023-07-31 12:00:00+00:00,2023-07-31
3705,TNNAS,4268270-269099380,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3706,TNNAS,4268270-269099380,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3707,TNNAS,4268270-269099380,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3732,TNNAS,4263873-266549361,2023-09-18 07:30:00+00:00,2023-09-18 12:00:00+00:00,2023-09-18
3733,TNNAS,4270840-271212870,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3734,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3735,TNNAS,4270849-271213426,2023-07-18 07:30:00+00:00,2023-07-18 12:00:00+00:00,2023-07-18
3736,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3737,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3738,TNNAS,4263873-266549361,2023-07-24 07:30:00+00:00,2023-07-24 12:00:00+00:00,2023-07-24
3739,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3740,TNNAS,4270840-271212870,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3741,TNNAS,4270840-271212870,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3742,TNNAS,4270849-271213426,2023-07-18 07:30:00+00:00,2023-07-18 12:00:00+00:00,2023-07-18
3743,TNNAS,4270840-271212870,2023-07-18 07:30:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18
3744,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3745,TNNAS,4274232-273916645,2023-07-18 07:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18
3795,TNNAS,4269979-270448852,2023-07-24 07:30:00+00:00,2023-07-24 17:00:00+00:00,2023-07-24
3808,TNNAS,4270797-271175583,2023-07-20 07:30:00+00:00,2023-07-20 12:00:00+00:00,2023-07-20
3809,TNNAS,4169435-229603325,2023-08-25 08:00:00+00:00,2023-08-25 16:00:00+00:00,2023-08-25
3810,TNNAS,4073021-204920045,2023-08-28 06:30:00+00:00,2023-08-28 08:00:00+00:00,2023-08-28
3811,TNNAS,4073021-204920043,2023-08-28 06:30:00+00:00,2023-08-28 08:00:00+00:00,2023-08-28
3812,TNNAS,4169435-229603325,2023-08-25 08:00:00+00:00,2023-08-25 16:00:00+00:00,2023-08-25
3813,TNNAS,4263698-266184647,2023-07-24 07:15:00+00:00,2023-07-24 15:00:00+00:00,2023-07-24
3814,TNNAS,4263698-266184647,2023-07-24 07:15:00+00:00,2023-07-24 15:00:00+00:00,2023-07-24
3815,TNNAS,4263698-266184647,2023-07-24 07:15:00+00:00,2023-07-24 15:00:00+00:00,2023-07-24
3816,TNNAS,4073021-214109122,2023-08-28 08:00:00+00:00,2023-08-28 16:00:00+00:00,2023-08-28
3817,TNNAS,4073021-214109122,2023-08-28 08:00:00+00:00,2023-08-28 16:00:00+00:00,2023-08-28
3818,TNNAS,4073021-214109122,2023-08-28 08:00:00+00:00,2023-08-28 16:00:00+00:00,2023-08-28
3819,TNNAS,4169435-229603325,2023-08-25 08:00:00+00:00,2023-08-25 16:00:00+00:00,2023-08-25
